<<<<<<< HEAD
1.349227898008259388e+02 -6.948450845265183773e+01 -7.787687362788918044e+00
1.462333381073777332e+02 1.925246741686919094e+01 2.343655467980698237e+00
8.183086639618032621e+01 1.080696395953792255e+01 5.651959132428129351e+01
1.162804817313559482e+02 7.186637212539270081e+01 2.774433269147890257e+01
1.312871570196054165e+02 9.891595497710689244e+01 -1.813042231067729659e-01
1.699631700989658896e+02 2.284715335211938125e+01 4.706238490055585544e+01
1.291202333966001561e+02 9.903784196668969741e+01 -1.462544832957886598e+01
1.289624835344238249e+02 1.000223351168306181e+02 -1.293346873661801055e+01
1.273526493520787852e+02 9.805069191663022821e+01 -1.183066015372302360e+01
>>>>>>> c097736c933ccba9e01a6339a6f62e1aee0a0cff
1.686639567240359554e+02 7.662868804020172675e+00 -3.905023465056538612e+01
8.752666418562307626e+01 2.413125659112757759e+01 5.448303052803650104e+01
1.260464475335106584e+02 9.937080469913794900e+01 -8.230570165693018581e+00
1.409142682528540149e+02 1.258043350825147222e+01 3.814888373688427237e+01
<<<<<<< HEAD
8.077961908178511408e+01 2.888040949244847155e+01 6.426056189262787655e+01
1.872543536166207900e+02 -3.762668476654918948e+01 -3.830324374571430468e+01
1.273198465032212710e+02 1.015737395521731230e+02 -8.630308866132729406e+00
1.262374232118643107e+02 1.019980994679105066e+02 -8.706652824893795994e+00
1.238292378750158633e+02 1.014944755085815302e+02 -1.482386337094643736e+00
1.250347695022094001e+02 1.033030988864528297e+02 -3.459300918247992129e+00
1.512756804153639507e+02 8.761178214480705151e+01 -1.626590680592893534e+01
1.231763115900053975e+02 1.031350771918787217e+02 -1.188513676327707103e+00
1.565610283363836572e+02 -4.210918746734461138e+01 1.318653210073101789e+01
1.475731096480945439e+02 7.529460874326161957e+01 3.102882063380310029e+00
1.564265136578138424e+02 -3.821791366839658366e+01 1.209057531380597084e+01
1.055390374629429147e+02 6.562735495930036222e+01 4.722020169479105789e+01
1.306010748169434237e+02 9.397233059217424511e+01 -1.820440368489327199e+01
1.164415422167326710e+02 6.432813234238761879e+01 3.092995106272780959e+01
1.838076395387033131e+02 -1.926302037714188486e+01 -2.710589955041076848e+01
1.259731574518101809e+02 1.013250596459989907e+02 -4.986209291352937001e+00
1.725887927576512197e+02 -1.321212751383916562e+01 -4.057897536927512050e+01
1.051724186636056118e+02 4.594371948855535948e+01 2.093492074317549267e+01
1.406905084646400041e+02 -6.727423247373410220e+01 -6.217961655199065518e+00
1.355863253453984214e+02 2.849904098301738742e+01 5.583564601167675789e+01
1.303617659220598171e+02 9.265330047984872408e+01 -1.664094429468040204e+01
1.546517125180896528e+02 2.325414482801673444e+01 5.741321403397310519e+01
1.810645216607246653e+02 -1.735045043353843042e+01 -6.273450009999746158e+01
1.467566538445185813e+02 9.204477040043627767e+01 -1.210596269792569757e+01
1.875824809515866605e+02 -3.738405089762066069e+01 -4.053853503001381853e+01
1.786264762387644680e+02 3.629810418841463360e+01 2.859081178333205742e+01
1.894396689898526915e+02 -1.587981099432359500e+01 1.061023874505100650e+01
1.193851463235555173e+02 4.069113997139272954e+01 3.738226527798612153e+01
1.999942022743050529e+02 -1.654098693867491576e+01 1.121411236184529514e+01
1.241392997193792951e+02 5.700737612576219249e+01 1.582856782330613754e+01
1.122514852115486690e+02 4.549733510416103854e+01 1.074281781378865830e+01
1.075458479398533314e+02 4.341849748833113409e+01 2.042198591801811602e+01
1.679644552433016997e+02 -5.501023317909941035e+00 -3.997974378394971495e+01
1.275238495544542872e+02 9.964806804293912990e+01 -2.786302979973779514e+00
8.953172894603341092e+01 1.617737051595897668e+01 5.007752646046778722e+01
1.064663271353463472e+02 4.512821226126177976e+01 2.180600572028203032e+01
1.068414011997251976e+02 4.751651019922470454e+01 2.285792244508025206e+01
1.754254812349423673e+02 2.859247282328490769e+01 4.181847481114206744e+01
1.463599788880161725e+02 4.928213417993766399e+01 6.219049411154676932e+01
1.581682710464785373e+02 1.393316817088114412e+01 4.548668148352433604e+01
1.392447379460741388e+02 6.232162892175625757e+01 1.601965124394584450e+01
1.267287134319147412e+02 6.320354192277302730e+01 4.514612840790938009e+01
1.101027277476447637e+02 5.724600646573834695e+01 2.019723243047708650e+01
1.319263832801914305e+02 9.122915911732590644e+01 -1.583988309443303955e+01
1.493241603073819590e+02 -6.478200254575294537e+01 -1.745329405369042064e+01
8.852566243558740666e+01 2.636068649666946939e+01 5.708900888259709916e+01
8.856237776691017416e+01 2.652265120597646941e+01 5.650448129854368062e+01
1.652778862367721899e+02 2.437215549814798976e+01 5.379557340698721646e+01
8.795791873947851514e+01 2.791950572508816109e+01 5.770219497310556278e+01
8.404056933721710720e+01 2.577778419281971978e+01 6.450709317313955182e+01
1.805748779742756938e+02 -1.257834507659115353e+01 8.655539006354679543e+00
=======
8.077961908178511408e+01 2.888040949244847511e+01 6.426056189262787655e+01
1.273198465032212710e+02 1.015737395521731230e+02 -8.630308866132729406e+00
1.262374232118643107e+02 1.019980994679105066e+02 -8.706652824893795994e+00
1.238292378750158633e+02 1.014944755085815302e+02 -1.482386337094643736e+00
1.231763115900053975e+02 1.031350771918787217e+02 -1.188513676327707103e+00
1.552063354442550462e+02 -3.987122814065637755e+01 1.361778803778199531e+01
1.564265136578138424e+02 -3.821791366839658366e+01 1.209057531380597439e+01
1.259731574518101809e+02 1.013250596459989907e+02 -4.986209291352937001e+00
1.829620122558700359e+02 -1.191436449220546301e+01 3.998863974714350178e+00
1.454176690716494988e+02 5.143158848227129987e+00 2.555660731825022580e+01
1.406905084646400041e+02 -6.727423247373410220e+01 -6.217961655199066406e+00
1.373933371411587530e+02 4.885371271798947390e+01 5.773373789461324179e+01
1.355863253453984214e+02 2.849904098301738742e+01 5.583564601167675789e+01
1.810645216607246653e+02 -1.735045043353843042e+01 -6.273450009999746158e+01
1.421526532972150108e+02 7.460752323831330557e+01 -7.638348169155530165e+00
1.786264762387644680e+02 3.629810418841463360e+01 2.859081178333205742e+01
1.999942022743050529e+02 -1.654098693867491576e+01 1.121411236184529514e+01
1.679644552433016997e+02 -5.501023317909941035e+00 -3.997974378394971495e+01
8.953172894603341092e+01 1.617737051595897668e+01 5.007752646046778722e+01
8.522600447550738068e+01 1.251367109167911273e+01 5.843513403622310420e+01
8.360627919322305956e+01 1.245974054957436117e+01 5.881095922056768188e+01
1.392447379460741388e+02 6.232162892175625757e+01 1.601965124394584450e+01
1.493241603073819590e+02 -6.478200254575294537e+01 -1.745329405369042064e+01
8.852566243558740666e+01 2.636068649666946939e+01 5.708900888259709916e+01
1.166434162737798204e+02 4.305878445039685687e+01 1.207231742546965592e+01
8.856237776691017416e+01 2.652265120597646941e+01 5.650448129854368062e+01
1.652778862367721899e+02 2.437215549814798621e+01 5.379557340698721646e+01
8.795791873947851514e+01 2.791950572508816109e+01 5.770219497310556278e+01
8.404056933721712142e+01 2.577778419281971978e+01 6.450709317313955182e+01
>>>>>>> c097736c933ccba9e01a6339a6f62e1aee0a0cff
8.534120426132672321e+01 2.750140582200468131e+01 6.288602157194530662e+01
1.287550364274154617e+02 9.846911799017595968e+01 -6.374950028133271829e+00
1.297546206378706302e+02 1.007763194228838870e+02 -7.869846910271650842e+00
1.276074735588454843e+02 1.000294918267478295e+02 -5.233820785498341621e+00
<<<<<<< HEAD
1.292412922547346454e+02 1.021608397496909930e+02 -5.879493662491137584e+00
1.269080062300405274e+02 1.012304744172827071e+02 -9.858411223581242666e-01
1.327980970236341989e+02 -6.826064382991660295e+01 -1.674611921397358572e+01
1.052513112800442769e+02 6.384508906189267918e+01 4.316758380159806308e+01
8.893243143865916522e+01 1.210274144832164644e+01 5.030656755583206774e+01
9.443647332239476100e+01 1.318221028376388659e+01 4.642199612949427490e+01
1.446774392155406872e+02 8.713926134816489366e+00 2.918993639212534674e+01
8.932703514440811432e+01 2.461603286981200611e+01 5.446149599335623037e+01
8.512618508047718535e+01 2.403754469199719779e+01 6.452594385828234635e+01
1.929212001789747717e+02 -1.475359216580416089e+01 1.097593496721128581e+01
1.288580673150155746e+02 1.033708549288371188e+02 -4.275155336345333623e+00
1.416678433647932422e+02 1.178035013728950631e+01 3.576497319592716195e+01
1.387514339381837658e+02 -8.978040827986845329e+00 1.522103615853754732e+01
1.693793699519687266e+02 6.635595164851801009e+00 2.438445753712264263e+01
1.932014832361591345e+02 -1.409478943645090254e+01 7.727687964762438355e+00
1.361107190297953764e+02 9.065421917660275142e+01 -1.756485957676591525e+01
1.081941005436484318e+02 6.081246584591028892e+01 5.282959112505892563e+01
1.404409362955342431e+02 1.259576235595911164e+01 3.998841403323766741e+01
1.062463783934620096e+02 5.357609091627728048e+01 2.796327057293052576e+01
1.049401486658312592e+02 5.796738726094518768e+01 5.233448998309289379e+01
1.062727982029733056e+02 6.067195814540315268e+01 4.058296273514802266e+01
1.067379996776087978e+02 6.080100765300003474e+01 4.340798838000048931e+01
1.820275889221520345e+02 -1.743157792008286933e+01 -5.971044532462138932e+01
1.306402093236759470e+02 1.028152695012718709e+02 1.173712542615795940e+00
1.689174401585180760e+02 -6.170165653443994103e+01 -1.583421037401629228e+01
1.912431618996682801e+02 -1.646383692822296396e+01 1.143145814489739109e+01
1.115964683983792014e+02 5.893887371414753318e+01 1.828966672094269796e+01
1.398800052670377170e+02 -9.982167056124817250e+00 1.447110093168612366e+01
1.434738761657359021e+02 5.349143030240153962e+01 8.766681826978388159e+00
1.126142260348440800e+02 6.070755620967856458e+01 1.760775733093982964e+01
1.933095278015570102e+02 -1.127761108474230589e+01 8.642682231588725728e+00
=======
1.292412922547346454e+02 1.021608397496909930e+02 -5.879493662491138473e+00
1.269080062300405274e+02 1.012304744172827071e+02 -9.858411223581242666e-01
1.327980970236341989e+02 -6.826064382991660295e+01 -1.674611921397358572e+01
1.052513112800442912e+02 6.384508906189267918e+01 4.316758380159806308e+01
8.893243143865916522e+01 1.210274144832164644e+01 5.030656755583206774e+01
8.932703514440811432e+01 2.461603286981200611e+01 5.446149599335623037e+01
1.149040313242180389e+02 4.513413835638563398e+01 1.080324003717394987e+01
1.462269080337017613e+02 4.711162804520392910e+01 6.250108240996544851e+01
1.288580673150155746e+02 1.033708549288371188e+02 -4.275155336345333623e+00
1.793073965469579889e+02 3.360718694000328632e-01 -3.739057605703068532e+01
1.081941005436484318e+02 6.081246584591028892e+01 5.282959112505892563e+01
1.404409362955342431e+02 1.259576235595911164e+01 3.998841403323766741e+01
1.049401486658312592e+02 5.796738726094518768e+01 5.233448998309289379e+01
1.062727982029732914e+02 6.067195814540315268e+01 4.058296273514802266e+01
1.905908410518680398e+02 -1.113974930543299635e+01 1.403745051747766404e+01
1.067379996776087978e+02 6.080100765300003474e+01 4.340798838000048931e+01
1.737958450273604001e+02 -3.097415717979285787e+01 -5.197010920198770378e+01
1.306402093236759470e+02 1.028152695012718709e+02 1.173712542615795940e+00
1.459740679645781256e+02 -5.997276460570006407e+01 -6.718407371022902197e+00
1.786028525935210496e+02 3.654974974038381674e+01 3.776556854045993106e+01
1.115964683983792156e+02 5.893887371414753318e+01 1.828966672094269796e+01
1.126142260348440800e+02 6.070755620967856458e+01 1.760775733093982964e+01
1.411328650181577018e+02 6.918974512002476729e+01 3.704486402054439509e+01
1.453382611366974118e+02 -6.150676061452254118e+01 -7.669329705114265927e+00
>>>>>>> c097736c933ccba9e01a6339a6f62e1aee0a0cff
1.208228906990402152e+02 6.879477046082359948e+01 2.705390669591214703e+01
1.377479575804638046e+02 -6.822953620731441049e+01 -1.533066712536869503e+01
1.343435455427955105e+02 -7.079007347775075232e+01 -7.061387584859395439e+00
1.118732225547999519e+02 6.057731606925803192e+01 1.964539774898783264e+01
<<<<<<< HEAD
9.768023380085992358e+01 2.997572543847610049e+01 6.065180761202380211e+01
1.500482779456293656e+02 -5.795511794660948368e+01 -4.349200089596101826e+00
1.268453943528522530e+02 1.023050026394252683e+02 1.777663513984963473e+00
1.350193895584953339e+02 6.186672166389448790e+01 1.862723059129562486e+01
1.555402886349423284e+02 4.334446184941073454e+01 6.237665474280072431e+01
1.885386726987869679e+02 -3.128047332742489317e+01 -4.772500753807783269e+01
1.610801897663116904e+02 6.922840683453219413e+01 1.408948072019669162e+01
1.922074465600499309e+02 -1.023145219973436149e+01 1.109020194576834228e+01
1.170782222958545020e+02 4.226533196333129894e+01 3.626829688104433558e+01
1.478849849448766633e+02 8.988584803665052902e+01 -1.510085085740092126e+01
1.425448593494326417e+02 7.640539140781142180e+01 -1.188878115742484365e-01
1.141211334723829793e+02 4.150431918867752046e+01 1.223888938392312298e+01
1.152703684634771548e+02 4.332175009906050178e+01 1.088744916431528509e+01
1.305192945003581428e+02 2.960856224732722808e+01 1.548405317390985303e+01
1.092700169446474945e+02 4.491467987254375061e+01 2.494784673406763176e+01
1.910138733196388330e+02 -3.025060259011894459e+01 -4.827019148534822790e+01
1.091576689446432766e+02 4.626964554104714722e+01 2.434510683346142201e+01
1.100905756293507380e+02 5.854148385927493337e+01 2.053805002416372716e+01
1.156077909662213585e+02 2.025703496556270622e+01 6.037766561527607223e+01
1.656953551997030161e+02 -2.234607436809617198e+01 -5.811752467120129495e+01
1.077970380019404502e+02 5.381021415499226634e+01 2.961045676944726068e+01
1.762784935508774140e+02 1.169149853248874660e+00 -4.051697693504851117e+01
1.375789221731010912e+02 5.210570278194833094e+01 1.378817231132176957e+01
1.146566937706351865e+02 6.239886934064587365e+01 1.934042738241241111e+01
1.288034520446268516e+02 1.405845154682988607e+01 5.744323216169611612e+01
1.134481120436673649e+02 6.118935793193693939e+01 2.157024505545360071e+01
1.080224078733055819e+02 5.198388744505293602e+01 3.053238187935855308e+01
9.001739827691822882e+01 2.626196781651325551e+01 6.052791484776653874e+01
1.761842173031008656e+02 -1.613158112219661433e+01 -2.507500098155919233e+01
1.323647425056834095e+02 1.023958134628399108e+02 -5.312097528418691539e+00
1.288759927967799115e+02 1.026176580954363260e+02 2.483270391111341624e+00
1.356261437791852700e+02 5.542738505430624230e+01 1.911113014779593300e+01
1.911273838408678785e+02 -3.191808559214923946e+01 -4.665126235844171276e+01
1.333342860632671432e+02 8.999140992665044791e+01 -1.629461410947516242e+01
9.318308829847561015e+01 2.803859616398308674e+01 5.497700256003727759e+01
1.192040283868027473e+02 7.355242564158182006e+00 5.446179498251055406e+01
1.959634435538093271e+02 -1.475604466453128261e+01 9.033896177669824112e+00
1.157482115572848755e+02 5.758321639006815928e+01 1.620576234321575981e+01
1.706988845015619631e+02 -3.516033110156286057e+00 -2.017586760147032621e+01
1.445641429290723750e+02 -7.488926847174485601e+01 -2.740647439106154160e+00
1.757931088894202674e+02 1.648313552621269196e+01 4.007162254428175530e+00
1.446081417888920839e+02 6.682372262323045220e+01 5.035946576686919229e+01
1.002602083630564209e+02 6.370733216257126230e+01 5.233419911068666863e+01
1.740672367002683814e+02 -1.538104325353663882e+01 -2.512953097246145973e+01
1.810850711108745372e+02 -1.980882113269299083e+01 -6.403255989941315818e+01
9.457875414290866445e+01 2.128456031175639396e+01 5.052828041060826081e+01
1.761881677560290882e+02 -2.708939147674593073e+01 -5.579832785969479403e+01
1.786975240491073293e+02 -2.360460985394728795e+01 -5.963299019649137733e+01
1.810557761341548542e+02 -1.832473142811944911e+01 -6.551001601381685191e+01
1.445341143333159835e+02 -7.541977025845230287e+01 -4.530740703133732339e+00
1.459149807728288977e+02 -7.435387964185768794e+01 -6.018423162986476171e+00
1.019902501634419991e+02 6.343908505084678495e+01 4.845696961458566676e+01
9.692134137388616466e+01 1.263372634068063505e+01 4.634245743248450111e+01
1.150571521916787390e+02 4.077614312699387966e+01 1.463814017524416400e+01
2.011767772562174628e+02 -2.208292434473165144e+01 1.052851433008879667e+01
1.719549149216146304e+02 -1.343640960452309940e+01 -2.522623385801522033e+01
1.302541344638733563e+02 6.373614189988987278e+01 2.178047094053112431e+01
1.728839168384904497e+02 -3.043427652165333797e+01 -4.925924750475861913e+01
9.338444504821366365e+01 2.210360047146068752e+01 6.568255419400496464e+01
1.645603137567418344e+02 6.443581583184717942e+01 4.542633080715248184e-01
1.038078784381142725e+02 6.298770597924328740e+01 4.465512886914628154e+01
1.035986587433255579e+02 6.455509725848479263e+01 4.674904887600797565e+01
9.487538053705125662e+01 2.807154311250036116e+01 5.302203998233282078e+01
1.815252494081038321e+02 -9.184931342645871410e+00 1.268620820864798127e+01
1.804112647163150314e+02 -1.673356753821461496e+01 -6.080665163358865755e+01
1.056541192971496343e+02 6.218170253262969993e+01 4.155776262203466587e+01
1.762421274696281159e+02 -1.543467737395103079e+01 -2.358772415081078577e+01
1.404856549688364282e+02 -6.622576569338380637e+01 -1.100584797660031633e+01
9.481989216061427328e+01 2.855244406487404873e+01 5.365257223344135440e+01
1.581436109607480489e+02 -4.011160296032686290e+01 1.125717882022009064e+01
1.254494584299771986e+02 8.009287199544536406e+01 2.926669257238435762e+01
1.112584625174851567e+02 4.445542982822273359e+01 2.424560689813158376e+01
1.113795303183903656e+02 4.383944767076242499e+01 2.653814542090971429e+01
1.099119296178035228e+02 4.613818528879306058e+01 2.879640918666757443e+01
1.438441436762166745e+02 7.442431365267805177e+01 -2.446988556043686813e+00
9.713279547578271433e+01 2.744181794703327171e+01 5.284754765925173814e+01
9.677131380680398820e+01 2.849248742125367428e+01 5.431504634850159619e+01
1.438786436112308422e+02 5.347433985441620408e+00 5.553236139663368931e-01
1.389687664014899156e+02 -7.396175824674259047e+01 -2.214172093902599947e+00
9.398931911268897466e+01 2.790751780622399636e+01 5.819960727813077028e+01
1.158481324454344019e+02 6.424241842212761355e+01 2.872055049571460472e+01
1.330229206683844154e+02 -7.289394774009524269e+01 -1.050386550115173634e+01
1.418692300170797580e+02 6.827975098160649736e+01 -9.171838172101232090e+00
1.163949000936296017e+02 7.318840779906564364e+01 2.607579571031399723e+01
1.486163997540476771e+02 9.254715101816725564e+01 -8.520178624805252454e+00
1.082687458307271555e+02 5.981513122166937535e+01 3.995018304479287963e+01
1.062243414471108451e+02 5.835365329680281121e+01 5.106048390775463020e+01
1.318113640599805478e+02 9.979372036958864101e+01 2.612816216885427423e+00
1.330087699908723380e+02 1.017191288677260559e+02 4.233660979739006791e-02
1.286924457722512898e+02 1.184453788461852675e+01 4.279841917960938247e+01
1.216070127897702946e+02 3.984768165184595290e+01 3.745866427620741490e+01
1.798544280430293441e+02 -1.821267260751176664e+01 -5.893647705011861859e+01
1.135131560776944468e+02 5.472141922395856284e+01 4.515372475081668568e+01
1.057888008144151968e+02 6.144620803424287203e+01 4.562791755275279826e+01
1.651568507576219531e+02 -2.378994038166654690e+01 -5.941193921310922832e+01
1.314709097662587283e+02 1.025981985851882143e+02 1.359775506602201034e+00
1.051590684718044884e+02 6.150390436314054909e+01 4.783649259722399449e+01
1.174643931664223686e+02 8.396024089448496852e+01 2.776500790615381220e+01
1.031876972753359212e+02 6.101835780688487887e+01 5.152326597764754723e+01
1.124525179255489888e+02 4.306129008269657987e+01 2.443422066952102512e+01
1.625454382510058338e+02 -6.270309482774021603e+01 -1.647462558804303256e+01
1.855263403353427520e+02 -2.658903295827806090e+01 -5.416859561863195438e+01
1.533371067095611124e+02 -4.645556012128636070e+01 1.294334047585698144e+01
1.867503999733012279e+02 -2.499475660401493826e+01 -5.636475767369064016e+01
1.164517758794469700e+02 7.785472723696031494e+01 2.944514017260779326e+01
1.587960502750035516e+02 -4.432411892190032177e+01 1.145971859336079035e+01
1.169035442899429142e+02 8.192130657038011066e+01 2.715519640535645607e+01
1.054066730091293778e+02 6.611224008766967586e+01 4.960129449583633487e+01
1.575971504199151525e+02 -6.997513117780397351e+01 -8.509694184891388957e+00
1.245491126960740473e+02 7.851348794896506433e+01 2.638627877033433577e+01
1.684074247474635797e+02 -6.431505771134654026e+01 -1.210335958448797911e+01
1.869800050006013521e+02 -2.334243547166206767e+01 -5.783025271661458078e+01
1.172188197357214108e+02 6.974209703843209240e+01 2.593088233391624442e+01
1.472752003861047285e+02 2.013836942129573870e+01 1.263907047587053967e+00
1.329898524635086119e+02 5.701003202199641606e+01 2.119122650182061207e+01
1.354126968602093939e+02 4.808743221760416731e+01 1.340957507889690703e+01
1.096943558862256793e+02 5.808490018508921082e+01 3.881793068817599845e+01
1.099781563545507765e+02 6.129277960456226282e+01 3.932892560600900822e+01
1.759692201244659771e+02 2.385139261541419131e+01 2.396412069433934633e+01
1.380882627413411399e+02 8.149594006645149591e+01 -1.618926348162023032e+01
1.446100086716066926e+02 7.852443032993102179e+01 3.073951258868403258e+00
1.752082441759677351e+02 2.748225155199462932e+01 2.254050101264809314e+01
1.246354304138110649e+02 6.954383964940622320e+01 2.429634537967042718e+01
1.789535625833926531e+02 5.266391834004942929e+00 -2.473250898384474183e+01
1.212596869657955949e+02 6.802708487706721030e+01 2.596954476932782541e+01
1.820477615930318223e+02 -1.752674560018743932e+01 -5.500349878112537283e+01
1.522810406668876340e+02 -7.335258443951830998e+01 -5.959929841003939188e+00
1.365605210518124295e+02 7.894906432196074775e+01 -1.312907511077296796e+01
1.490996148390344160e+02 6.664064389630999585e+01 2.428294526554740429e+01
1.378678591542600316e+02 6.028262244649161516e+01 1.451394366317546059e+01
1.146472134705850578e+02 6.350077327778403458e+01 3.039610801393170902e+01
1.051327124732155482e+02 6.009658051325081374e+01 5.216169531109410684e+01
1.015459466264293837e+02 1.214963073586490339e+01 4.501742886069234828e+01
9.895431904632138753e+01 1.464260521850503949e+01 4.764366830109236872e+01
1.718809178405085163e+02 -1.362769042217620630e+00 -4.148723655896347395e+01
1.382933246608729405e+02 6.463911194806117066e+01 2.710812955138595726e+01
1.380194817037933888e+02 7.867021837927789818e+01 -1.375484751374836989e+01
1.431865237210825228e+02 8.914665055394321413e+00 2.486411451925455651e+01
1.378696851936399526e+02 8.109461348419065985e+01 -1.155627221408563443e+01
9.993447771066836083e+01 2.778374713434948973e+01 5.332152830892640338e+01
1.607842030710893653e+02 3.396859234496691471e+01 6.002491415700660582e+01
1.511973078377290847e+02 8.657414284146835826e+01 7.046336798776700050e-01
9.813099928081336998e+01 2.821831989424576292e+01 5.774445851905908000e+01
1.195709553961151101e+02 6.457328386916856289e+01 2.241258485522580912e+01
1.182763900962595187e+02 6.681670978412365969e+01 2.520527058309972546e+01
1.344991418466212565e+02 -6.690169975089372656e+01 -1.475822872091504578e+01
1.120195837155547451e+02 5.933854051010021635e+01 3.706756276897508684e+01
1.260118561271382589e+02 6.942762999006687608e+01 2.480781866140479508e+01
1.104227948168281728e+02 5.856493599352789658e+01 4.143923424414055745e+01
1.366805982285858363e+02 -3.204269208994612228e+01 1.629986445886889257e+01
1.179762406072276804e+02 7.062300854015356322e+01 2.952519791912043701e+01
1.176896441376073028e+02 7.322790227905522897e+01 3.105811471039463356e+01
1.242491167276571247e+02 1.473563481101634309e+01 5.895766078280227873e+01
1.346410037218246316e+02 9.955809811943927912e+01 2.538369057610596613e+00
1.669268870107646592e+02 -2.580842714370110258e+01 -5.646451548677830345e+01
1.201064514168404997e+02 7.698124764196316505e+01 2.827125229291605280e+01
1.071373573179537573e+02 6.000345826425578366e+01 4.847390827624204945e+01
1.178141067890782523e+02 7.742481627920894027e+01 3.152153689261430003e+01
1.203785228055318726e+02 8.322095835285635701e+01 2.811166274662027575e+01
1.043285533916739922e+02 5.972260948741119080e+01 5.376905732044880892e+01
1.086263534257690253e+02 6.587010267544401643e+01 4.865038162279547862e+01
1.220566414719796313e+02 8.555044439444891680e+01 2.721338171519909110e+01
1.200390328416377628e+02 8.573163294822491309e+01 3.075663179992408658e+01
1.054109563451891205e+02 6.306478330773794028e+01 5.433115760248146131e+01
1.116960963090149193e+02 1.232118897005691416e+01 6.024377302883598873e+01
1.926344534427706208e+02 -3.270353039301247833e+01 -4.510021223936694668e+01
1.927377007165314353e+02 -3.107620524313168175e+01 -4.367245573393437041e+01
1.124997029414439282e+02 5.997660404015920932e+01 5.008119100088553921e+01
1.182640167606871131e+02 7.554689002954856392e+01 3.211342062177467227e+01
1.884627327435474626e+02 -3.706383628547618514e+01 -3.715626104827008902e+01
1.388334980939413867e+02 7.506304729245400154e+01 -1.362863803632642323e+01
1.607746162438807573e+02 -1.056585217324015247e+01 6.103725113546420999e+00
1.647931159274334618e+02 5.554976195761059898e+01 5.644825116734031667e+01
1.089301263195913094e+02 5.809246374873325180e+01 4.758230710559278975e+01
1.893533388330031926e+02 -3.441155161818026897e+01 -3.645674356380750680e+01
1.214308094170513357e+02 8.134923347705976937e+01 2.812879543287579054e+01
1.314634781991525188e+02 2.709559818189168823e+01 1.455471856641289818e+01
1.772168632555215595e+02 2.975267527407250867e+01 2.554823594979878010e+01
1.077694025943245606e+02 5.650756644877628787e+01 4.940440662263501537e+01
1.101774101067787512e+02 1.455335230147319336e+01 4.595119734341034246e+01
1.416432081028893890e+02 6.897878762399675168e+01 -5.631346705375061212e+00
1.388283801900355741e+02 8.013119596874469153e+01 -1.032645811181853190e+01
1.613331126903834161e+02 6.592137205591522786e+01 1.394253781988248164e+01
1.711129181157122900e+02 4.897842397907098189e+00 2.383350066513369825e+01
1.444778978092297734e+02 -7.210819945806396447e+01 -9.281079394293044516e+00
1.047131233652051350e+02 1.574816324847844129e+01 4.471219348167676344e+01
1.397947912229669498e+02 7.342067737261331217e+01 -1.417116298174333622e+01
1.413174754100140831e+02 7.215091914820303032e+01 -1.437922975520363877e+01
1.245679139924701531e+02 8.128355603867531443e+01 3.067756777173202209e+01
1.520906721310528837e+02 -6.321465907536058637e+01 -1.945550410114188722e+00
1.415553439144651122e+02 -6.925561445419069173e+01 -1.202006329214030167e+01
1.041680539850752183e+02 2.645249433774234404e+01 5.081679692795216852e+01
1.340232990797849197e+02 -3.343023205987080360e+01 1.505808268470283195e+01
1.538898874521429150e+02 6.124588276712405133e+00 3.212664396409780920e+01
1.242379082019495087e+02 6.355906385798105873e+01 2.048985532971335033e+01
9.626202489691988262e+01 2.326988021031819898e+01 6.518266812215627226e+01
1.235098933943949078e+02 6.554112913792071993e+01 2.271983917857108537e+01
1.230679640055417394e+02 6.787831199547005667e+01 2.458144702331939868e+01
1.299451046642175811e+02 1.741829911244747464e+01 3.477523759347471355e+01
1.693432128325168264e+02 6.550977822561623753e+00 2.804279925192842882e+01
1.350092246564661025e+02 6.276900031085833120e+01 1.889927361844183906e+01
1.195250114580718730e+02 6.669609687530706310e+01 3.068516674282594892e+01
1.271662485070207680e+02 7.248736730050956112e+01 2.891563530997250808e+01
1.181815331112887293e+02 6.518833042369587361e+01 3.225254321561045145e+01
1.218258871821627451e+02 7.257945068310969816e+01 2.747978829201858275e+01
1.415378932693360809e+02 -6.550225473765178208e+01 -9.867079722720209389e+00
1.116748876936092216e+02 5.715490649575677651e+01 4.396803958870179230e+01
1.091883567757928120e+02 5.627792361797423837e+01 4.937647029495487061e+01
1.098032975262007938e+02 5.501474050081742462e+01 4.790791607916979444e+01
1.109473392212535288e+02 5.704789336173998748e+01 4.840369085388539361e+01
1.105656400192365396e+02 5.807271097225139300e+01 4.557349251776706467e+01
1.269387905833442574e+02 7.391199464131369723e+01 2.775523125042836625e+01
1.588389120527900786e+02 7.560063069039546235e+01 -1.150530376271303723e+01
1.088436121550484188e+02 5.863233012448539938e+01 5.140694272795239783e+01
1.237821440152853256e+02 8.086056365928149603e+01 2.764204647039743890e+01
1.244791177322859426e+02 8.234658408678758690e+01 2.658357027980184739e+01
1.116423186726599113e+02 6.483656740698060617e+01 4.776309556185874072e+01
1.230882653764408730e+02 8.023138456505819249e+01 3.413203593971261540e+01
1.237598427142647353e+02 8.467380659798776321e+01 2.803248023574300873e+01
1.224958845339643716e+02 8.670442691987084061e+01 2.856020724169680847e+01
1.221756575054643434e+02 8.474378332365581912e+01 3.094114157750971117e+01
1.823849257133969104e+02 -1.288700583019624446e+01 5.150706468540985128e+00
